date,ts_recv,ts_event,side,price,size,ticker,und_ticker,expiration_date,option_type,strike_price
2025.03.31,15:05:21.138327769,15:05:21.138117888,N,0.03,1,XRX   250417C00007000,XRX,2025.04.17,C,7
2025.03.31,15:06:53.145565052,15:06:53.145354752,N,0.45,1,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.03.31,15:45:40.870165123,15:45:40.869950720,N,0.55,42,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:40.879568288,15:45:40.879353600,N,0.55,29,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.133964431,15:45:41.133749760,N,0.55,19,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.143171474,15:45:41.142957056,N,0.55,13,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.387799227,15:45:41.387585792,N,0.55,9,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.397392597,15:45:41.397178112,N,0.55,6,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.640882511,15:45:41.640669696,N,0.55,4,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.651697699,15:45:41.651484928,N,0.55,2,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.894437048,15:45:41.894224640,N,0.55,2,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:41.904895922,15:45:41.904684032,N,0.55,1,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,15:45:42.148742232,15:45:42.148530432,N,0.55,1,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.03.31,11:27:22.924730344,11:27:22.924520704,N,0.03,1,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.03.31,12:13:11.297025629,12:13:11.296815872,N,1.18,1,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.03.31,12:13:11.297025629,12:13:11.296815872,N,1.18,1,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.03.31,12:13:11.434075608,12:13:11.433867264,N,1.19,2,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.03.31,12:13:11.434080551,12:13:11.433872384,N,1.19,1,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.03.31,14:06:15.150716486,14:06:15.150507264,N,0.05,2,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.03.31,14:06:15.150721349,14:06:15.150512128,N,0.05,1,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.03.31,14:06:15.150721349,14:06:15.150512128,N,0.05,1,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.03.31,14:27:06.504908015,14:27:06.504698880,N,0.05,50,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.03.31,09:33:10.004374707,09:33:10.004165888,N,1.1,1,XRX   250516C00004000,XRX,2025.05.16,C,4
2025.03.31,14:12:23.879788392,14:12:23.879576576,N,0.25,1,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.03.31,15:17:08.289911821,15:17:08.289698304,N,0.04,1,XRX   250516C00009000,XRX,2025.05.16,C,9
2025.03.31,15:46:35.575171906,15:46:35.574958336,N,0.27,1,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.03.31,10:15:54.880680648,10:15:54.880470016,N,0.15,5,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.03.31,15:59:18.608831420,15:59:18.608622592,N,0.02,1,XRX   250417C00009000,XRX,2025.04.17,C,9
2025.03.31,09:44:08.637715242,09:44:08.637505280,N,0.05,1,XRX   250417P00004000,XRX,2025.04.17,P,4
2025.03.31,10:34:24.003563788,10:34:24.003355904,N,0.07,2,XRX   250417P00004000,XRX,2025.04.17,P,4
2025.03.31,11:17:08.023761442,11:17:08.023551232,N,0.05,11,XRX   250417P00004000,XRX,2025.04.17,P,4
2025.03.31,09:30:02.630782806,09:30:02.630569984,N,0.35,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,09:30:03.783225802,09:30:03.783009536,N,0.55,20,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.03.31,09:30:54.975415221,09:30:54.975205376,N,0.35,2,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:10:52.910187466,10:10:52.909974784,N,0.4,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:11:17.304109242,10:11:17.303897856,N,0.6,1,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.03.31,10:17:47.350629170,10:17:47.350418176,N,0.39,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:27:14.152352031,10:27:14.152141568,N,0.4,2,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:27:14.152527250,10:27:14.152316928,N,0.39,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:32:16.274331666,10:32:16.274123264,N,0.5,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:33:04.661325229,10:33:04.661112320,N,0.48,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:34:14.817599563,10:34:14.817390080,N,0.4,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:36:51.249465627,10:36:51.249257216,N,0.4,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,10:50:26.646581681,10:50:26.646370048,N,0.4,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,11:13:48.775563018,11:13:48.775350272,N,0.6,2,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.03.31,11:17:50.230497863,11:17:50.230285056,N,0.62,3,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.03.31,11:17:50.230502542,11:17:50.230289920,N,0.62,2,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.03.31,12:00:43.180539790,12:00:43.180331264,N,0.38,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,12:07:22.622548733,12:07:22.622334976,N,0.55,1,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.03.31,13:23:52.320808425,13:23:52.320600320,N,0.38,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.03.31,09:53:11.855880989,09:53:11.855669248,N,1.8,1,XRX   250417C00003000,XRX,2025.04.17,C,3
2025.03.31,11:52:22.843918623,11:52:22.843711744,N,1.9,1,XRX   250417C00003000,XRX,2025.04.17,C,3
2025.03.31,09:30:10.991696161,09:30:10.991483648,N,3.03,1,XRX   250417P00008000,XRX,2025.04.17,P,8
2025.03.31,10:44:21.835765430,10:44:21.835557120,N,3.3,1,XRX   250417P00008000,XRX,2025.04.17,P,8
2025.03.31,11:27:22.924728364,11:27:22.924515584,N,0.13,1,XRX   250516C00006000,XRX,2025.05.16,C,6
2025.03.31,11:43:22.093013885,11:43:22.092802048,N,2.3,100,XRX   250620P00007000,XRX,2025.06.20,P,7
2025.03.31,13:04:51.749574777,13:04:51.749362688,N,2.25,1,XRX   250620P00007000,XRX,2025.06.20,P,7
2025.03.31,14:03:18.538854754,14:03:18.538643968,N,3.2,2,XRX   250417P00008000,XRX,2025.04.17,P,8
2025.03.31,14:18:10.489751278,14:18:10.489542656,N,3.1,2,XRX   250417P00008000,XRX,2025.04.17,P,8
2025.03.31,14:23:13.284179649,14:23:13.283970304,N,3.11,2,XRX   250417P00008000,XRX,2025.04.17,P,8
2025.03.31,15:59:18.608810953,15:59:18.608599552,N,0.16,1,XRX   250516C00006000,XRX,2025.05.16,C,6
2025.03.31,10:59:52.933529354,10:59:52.933320448,N,1.13,1,XRX   250620C00004000,XRX,2025.06.20,C,4
2025.03.31,14:40:59.282772539,14:40:59.282559488,N,0.65,40,XRX   250620P00005000,XRX,2025.06.20,P,5
2025.03.31,15:44:31.660948839,15:44:31.660736000,N,0.7,64,XRX   250620P00005000,XRX,2025.06.20,P,5
2025.03.31,09:30:02.630690814,09:30:02.630478592,N,0.3,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,09:37:29.476581527,09:37:29.476371968,N,0.21,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,09:45:20.859978921,09:45:20.859767552,N,0.19,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,10:35:10.988040221,10:35:10.987832064,N,0.2,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,10:35:11.088087956,10:35:11.087879680,N,0.19,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,10:35:11.088108268,10:35:11.087899648,N,0.19,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,10:44:31.082570961,10:44:31.082360576,N,0.16,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,11:46:06.882327851,11:46:06.882116608,N,0.17,100,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,12:27:53.015309143,12:27:53.015099648,N,0.2,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,12:55:46.252249385,12:55:46.252039680,N,0.21,15,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,13:03:16.221572108,13:03:16.221363712,N,0.2,4,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,14:04:08.247006087,14:04:08.246797056,N,2.11,1,XRX   250417P00007000,XRX,2025.04.17,P,7
2025.03.31,14:04:08.247006087,14:04:08.246797056,N,2.11,1,XRX   250417P00007000,XRX,2025.04.17,P,7
2025.03.31,14:19:04.648962738,14:19:04.648753408,N,0.25,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,14:23:22.707150067,14:23:22.706941696,N,2.1,2,XRX   250417P00007000,XRX,2025.04.17,P,7
2025.03.31,14:29:20.784481347,14:29:20.784273152,N,0.25,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.03.31,15:56:55.161562103,15:56:55.161352960,N,0.19,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.04.01,12:33:19.913553051,12:33:19.913343232,N,1.3,10,XRX   250620P00006000,XRX,2025.06.20,P,6
2025.04.01,12:33:54.737416557,12:33:54.737206272,N,1.35,20,XRX   250620P00006000,XRX,2025.06.20,P,6
2025.04.01,12:35:10.492547525,12:35:10.492337408,N,1.29,20,XRX   250620P00006000,XRX,2025.06.20,P,6
2025.04.01,15:40:51.356100848,15:40:51.355889152,N,1.35,3,XRX   250620P00006000,XRX,2025.06.20,P,6
2025.04.01,09:43:32.355254145,09:43:32.355038720,N,0.18,5,XRX   250620P00004000,XRX,2025.06.20,P,4
2025.04.01,09:43:32.355254145,09:43:32.355038720,N,0.18,5,XRX   250620P00004000,XRX,2025.06.20,P,4
2025.04.01,11:11:22.064621725,11:11:22.064410624,N,0.4,3,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.04.01,11:14:14.572070086,11:14:14.571860224,N,0.53,2,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.04.01,11:37:20.345898321,11:37:20.345688576,N,0.35,1,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.04.01,15:56:01.132645224,15:56:01.132434944,N,0.45,3,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.04.01,10:29:32.330728563,10:29:32.330520576,N,1.32,10,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.01,10:29:32.330728563,10:29:32.330520576,N,1.32,10,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.01,10:33:30.563426438,10:33:30.563221248,N,1.26,10,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.01,10:33:30.563432117,10:33:30.563226880,N,1.26,10,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.01,11:17:16.949553477,11:17:16.949343744,N,1.17,20,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.01,11:52:15.504236769,11:52:15.504029184,N,0.04,2,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.01,15:24:39.761148537,15:24:39.760943104,N,0.07,10,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.01,11:14:14.572075060,11:14:14.571865344,N,0.22,2,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.01,12:56:56.918578153,12:56:56.918367232,N,4.14,11,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.01,15:16:23.950369507,15:16:23.950160128,N,0.25,6,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.01,09:51:21.553685263,09:51:21.553475584,N,0.13,1,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.04.01,09:51:21.553690188,09:51:21.553480704,N,0.13,1,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.04.01,09:52:26.205703801,09:52:26.205492480,N,0.11,2,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.04.01,09:53:37.487583958,09:53:37.487371520,N,0.11,1,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.04.01,11:03:20.226034223,11:03:20.225821696,N,0.1,2,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.04.01,11:03:20.226034223,11:03:20.225821696,N,0.1,3,XRX   250620C00007000,XRX,2025.06.20,C,7
2025.04.01,09:43:04.027943447,09:43:04.027736832,N,0.05,10,XRX   250417P00004000,XRX,2025.04.17,P,4
2025.04.01,09:30:11.030290445,09:30:11.030081792,N,0.05,1,XRX   250417C00010000,XRX,2025.04.17,C,10
2025.04.01,09:43:32.355244569,09:43:32.355038464,N,0.42,5,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.01,09:43:32.355252599,09:43:32.355045632,N,0.42,5,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.01,12:21:10.623839713,12:21:10.623632896,N,0.03,2,XRX   250417C00010000,XRX,2025.04.17,C,10
2025.04.01,14:32:58.881153063,14:32:58.880941824,N,0.6,156,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.04.01,15:53:10.174657000,15:53:10.174445824,N,3.05,7,XRX   250516P00008000,XRX,2025.05.16,P,8
2025.04.01,11:12:55.112571292,11:12:55.112363264,N,0.15,1,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.01,13:00:09.874266163,13:00:09.874057216,N,0.15,1,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.01,13:28:40.472583658,13:28:40.472372480,N,0.14,2,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.01,15:07:03.796586488,15:07:03.796374528,N,0.17,1,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.01,15:53:10.174663550,15:53:10.174451456,N,0.15,7,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.01,13:47:22.971762275,13:47:22.971552256,N,0.05,5,XRX   250516C00007000,XRX,2025.05.16,C,7
2025.04.01,15:13:09.686589858,15:13:09.686381312,N,0.05,1,XRX   250516C00007000,XRX,2025.05.16,C,7
2025.04.01,13:20:05.743571829,13:20:05.743365632,N,4.160000000000001,5,XRX   250417P00009000,XRX,2025.04.17,P,9
2025.04.01,15:54:30.583166208,15:54:30.582959360,N,4.1,3,XRX   250417P00009000,XRX,2025.04.17,P,9
2025.04.01,10:12:39.014873966,10:12:39.014661888,N,0.15,11,XRX   250516C00006000,XRX,2025.05.16,C,6
2025.04.01,11:54:56.246608885,11:54:56.246395904,N,0.15,1,XRX   250516C00006000,XRX,2025.05.16,C,6
2025.04.01,13:35:06.144645950,13:35:06.144434688,N,0.15,2,XRX   250516C00006000,XRX,2025.05.16,C,6
2025.04.01,14:44:37.167572023,14:44:37.167365888,N,3.2,2,XRX   250417P00008000,XRX,2025.04.17,P,8
2025.04.01,10:23:41.313347925,10:23:41.313136384,N,0.7,10,XRX   250620P00005000,XRX,2025.06.20,P,5
2025.04.01,12:28:47.082575925,12:28:47.082364160,N,3.15,10,XRX   250620P00008000,XRX,2025.06.20,P,8
2025.04.01,12:28:47.082575925,12:28:47.082364160,N,3.15,10,XRX   250620P00008000,XRX,2025.06.20,P,8
2025.04.01,14:36:12.657510788,14:36:12.657300480,N,0.7,156,XRX   250620P00005000,XRX,2025.06.20,P,5
2025.04.01,10:32:56.213348497,10:32:56.213142272,N,0.2,6,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.04.01,10:39:16.592728836,10:39:16.592521728,N,0.2,5,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.04.01,11:10:47.653147203,11:10:47.652940032,N,0.22,2,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.04.01,11:26:15.396495898,11:26:15.396289536,N,0.05,1,XRX   250417C00018000,XRX,2025.04.17,C,18
2025.04.01,12:05:57.287991959,12:05:57.287784960,N,0.25,3,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.04.01,13:29:16.178571966,13:29:16.178365952,N,0.2,1,XRX   250417C00005000,XRX,2025.04.17,C,5
2025.04.01,15:48:58.311581019,15:48:58.311375104,N,2.11,7,XRX   250417P00007000,XRX,2025.04.17,P,7
2025.04.02,09:56:14.595304065,09:56:14.595095552,N,0.5,2,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.04.02,10:21:14.881680145,10:21:14.881470464,N,0.54,1,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.04.02,10:42:53.516298140,10:42:53.516087808,N,0.53,1,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.04.02,13:51:26.473821192,13:51:26.473611776,N,0.43,9,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.04.02,13:51:26.473825821,13:51:26.473617408,N,0.43,5,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.04.02,13:51:26.473825821,13:51:26.473617408,N,0.43,1,XRX   250516C00005000,XRX,2025.05.16,C,5
2025.04.02,15:20:35.415187220,15:20:35.414978560,N,0.55,1,XRX   250620C00005000,XRX,2025.06.20,C,5
2025.04.02,09:37:08.230258596,09:37:08.230049024,N,0.03,6,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,09:59:55.168284885,09:59:55.168073472,N,0.03,1,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,10:39:56.163309833,10:39:56.163098368,N,1.16,10,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.02,10:43:13.400266718,10:43:13.400057856,N,0.03,8,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,10:43:43.428539056,10:43:43.428327936,N,0.03,7,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,11:55:53.765533695,11:55:53.765323520,N,0.03,26,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,12:22:37.737485131,12:22:37.737275136,N,1.15,1,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.02,13:14:28.555912080,13:14:28.555703040,N,0.03,5,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,14:34:08.600556600,14:34:08.600347648,N,0.01,36,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,14:34:08.600556600,14:34:08.600347648,N,0.01,37,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,14:40:06.580564812,14:40:06.580355840,N,0.04,6,XRX   250417C00006000,XRX,2025.04.17,C,6
2025.04.02,15:38:15.932850775,15:38:15.932639744,N,1.05,1,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.02,15:38:16.032958935,15:38:16.032747776,N,1.11,10,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.02,15:54:56.430576651,15:54:56.430365696,N,1.1,2,XRX   250417P00006000,XRX,2025.04.17,P,6
2025.04.02,13:07:56.145993110,13:07:56.145785088,N,1.2,1,XRX   250516P00006000,XRX,2025.05.16,P,6
2025.04.02,15:26:47.667747963,15:26:47.667538688,N,1.15,18,XRX   250516P00006000,XRX,2025.05.16,P,6
2025.04.02,15:32:59.257866086,15:32:59.257654784,N,1.15,18,XRX   250516P00006000,XRX,2025.05.16,P,6
2025.04.02,15:34:39.158937923,15:34:39.158729728,N,2.05,11,XRX   250516P00007000,XRX,2025.05.16,P,7
2025.04.02,15:48:04.623603869,15:48:04.623394560,N,1.2,8,XRX   250516P00006000,XRX,2025.05.16,P,6
2025.04.02,15:52:03.510741187,15:52:03.510531072,N,1.15,3,XRX   250516P00006000,XRX,2025.05.16,P,6
2025.04.02,09:31:00.751866016,09:31:00.751655680,N,0.35,1,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.02,10:09:25.605592085,10:09:25.605381888,N,0.25,1,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.02,10:47:49.241697808,10:47:49.241488640,N,0.3,1,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.02,12:00:39.766780843,12:00:39.766571520,N,0.27,10,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.02,12:23:29.390865639,12:23:29.390656000,N,0.26,10,XRX   250620C00006000,XRX,2025.06.20,C,6
2025.04.02,14:35:24.813578682,14:35:24.813369600,N,4.26,3,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,14:43:00.273572680,14:43:00.273364736,N,4.030000000000001,49,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,14:43:00.273572680,14:43:00.273364736,N,4.030000000000001,1,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,15:03:14.764018967,15:03:14.763808000,N,4.04,8,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,15:03:14.764018967,15:03:14.763808000,N,4.04,13,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,15:48:23.524124493,15:48:23.523915264,N,4.08,1,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,15:48:23.524124493,15:48:23.523915264,N,4.08,1,XRX   250620P00009000,XRX,2025.06.20,P,9
2025.04.02,11:59:06.964400514,11:59:06.964189440,N,0.08,5,XRX   250620C00008000,XRX,2025.06.20,C,8
2025.04.02,11:59:06.964400514,11:59:06.964189440,N,0.08,5,XRX   250620C00008000,XRX,2025.06.20,C,8
2025.04.02,10:05:50.740587201,10:05:50.740377600,N,0.05,10,XRX   250417P00004000,XRX,2025.04.17,P,4
2025.04.02,09:30:15.945308045,09:30:15.945094400,N,0.35,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,10:49:12.303699437,10:49:12.303489024,N,0.35,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,13:12:16.145815925,13:12:16.145606656,N,0.25,1,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,14:38:09.400565464,14:38:09.400354560,N,0.28,2,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:27:07.107593180,15:27:07.107382528,N,0.28,5,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:27:07.107593180,15:27:07.107382528,N,0.28,5,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:34:39.158937923,15:34:39.158729728,N,0.45,11,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.04.02,15:37:41.253570671,15:37:41.253360896,N,0.29,10,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:48:04.623603869,15:48:04.623394560,N,3.05,8,XRX   250516P00008000,XRX,2025.05.16,P,8
2025.04.02,15:49:58.719619555,15:49:58.719407616,N,0.29,2,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:54:04.727996533,15:54:04.727786752,N,0.3,5,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:54:04.727996533,15:54:04.727786752,N,0.3,5,XRX   250417P00005000,XRX,2025.04.17,P,5
2025.04.02,15:58:16.253841319,15:58:16.253629184,N,2.98,12,XRX   250516P00008000,XRX,2025.05.16,P,8
2025.04.02,15:58:16.253841319,15:58:16.253629184,N,0.48,12,XRX   250516P00005000,XRX,2025.05.16,P,5
2025.04.02,15:26:47.667747963,15:26:47.667538688,N,0.15,18,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.02,15:32:59.257866086,15:32:59.257654784,N,0.15,18,XRX   250516P00004000,XRX,2025.05.16,P,4
2025.04.02,15:52:03.510741187,15:52:03.510531072,N,0.15,3,XRX   250516P00004000,XRX,2025.05.16,P,4
