date,ticker,tenor,parspread,convspreard,upfront,runningcoupon,primarycoupon,close_price,financial_debt_ratio,implied_vol,par_spread_error,delta,gamma
2022-03-11,XRX,5Y,0.03356492,0.03307779,-0.06878297,0.05,N,18.66,27.14656801900657,0.27455452213104,3.3209349645235697e-09,-0.0028531178682658295,0.0003165753455645348
2022-03-14,XRX,5Y,0.03420237,0.03372112,-0.06585328,0.05,N,18.63,27.14656801900657,0.2764437831178599,1.960392771727104e-09,-0.002887746958789062,0.00031965891892524884
2022-03-15,XRX,5Y,0.03469401,0.03422225,-0.06367563,0.05,N,19.09,27.14656801900657,0.28260166122086783,1.6628138241325807e-09,-0.0028241103809096245,0.00030343447329419376
2022-03-16,XRX,5Y,0.03355004,0.03306167,-0.0684001,0.05,N,19.72,27.14656801900657,0.2846082263723023,1.9172344961626564e-09,-0.0026655424083684154,0.0002784152244491578
2022-03-17,XRX,5Y,0.03253658,0.03204421,-0.07266114,0.05,N,19.59,27.14656801900657,0.27984147403421933,3.5984461105309506e-09,-0.0026433439852842633,0.0002800060942864807
2022-03-18,XRX,5Y,0.03220359,0.03169179,-0.07410431,0.05,N,20.11,27.14656801900657,0.28343247021524454,4.455280144810558e-09,-0.002545667562388611,0.0002626349842905981
2022-03-21,XRX,5Y,0.03469004,0.03414082,-0.06885669,0.05,N,19.96,27.14656801900657,0.29080444220062845,9.462218855671445e-10,-0.002673699347612194,0.00027360056160165985
2022-03-22,XRX,5Y,0.03508452,0.03616622,0.11213974,0.01,Y,20.24,27.14656801900657,0.29475108302500647,7.382973538083704e-10,-0.002644330053627811,0.0002658593059993025
2022-03-23,XRX,5Y,0.03581972,0.03530373,-0.06309711,0.05,N,19.79,27.14656801900657,0.2931133079780856,4.775119050171028e-10,-0.0027485362530863255,0.0002819801796570265
2022-03-24,XRX,5Y,0.03566894,0.03676624,0.11439034,0.01,Y,20.15,27.14656801900657,0.29594553033780346,5.173367567667952e-10,-0.0026823711863829293,0.0002700578003748885
2022-03-25,XRX,5Y,0.03557157,0.03665364,0.11375087,0.01,Y,20.73,27.14656801900657,0.30088866840009687,5.410967854335702e-10,-0.0025868274067336917,0.0002526257621364922
2022-03-28,XRX,5Y,0.0353926,0.034885,-0.06463482,0.05,N,20.56,27.14656801900657,0.29873361288239964,6.065358285067823e-10,-0.0026060684646233914,0.0002570792688236234
2022-03-29,XRX,5Y,0.03420551,0.0351754,0.10741344,0.01,Y,20.82,27.14656801900657,0.29690342795014285,1.264769559916612e-09,-0.0025198713953249394,0.0002469736401556344
2022-03-30,XRX,5Y,0.0338974,0.03484104,0.1061968,0.01,Y,20.46,27.14656801900657,0.29259762149465196,1.5374202744222742e-09,-0.0025619113534461092,0.00025643461117321603
2022-03-31,XRX,5Y,0.03398921,0.03493122,0.10664394,0.01,Y,20.17,27.14656801900657,0.29029081393822354,1.4548083709930992e-09,-0.0026109318615771503,0.00026530091652948035
2022-04-01,XRX,5Y,0.03398381,0.03344734,-0.07119436,0.05,N,19.97,27.14656801900657,0.2884378063098235,1.462489546133483e-09,-0.0026428101469243223,0.00027149515609030395
2022-04-04,XRX,5Y,0.03375571,0.03321796,-0.07242789,0.05,N,19.5,27.14656801900657,0.28326844932227574,1.6925884305241112e-09,-0.0027113405590269545,0.000286315956891027
2022-04-05,XRX,5Y,0.03416022,0.03363541,-0.07053587,0.05,N,19.25,27.14656801900657,0.2823018192786454,1.3271318627383621e-09,-0.002772233836953915,0.0002961416155566471
2022-04-06,XRX,5Y,0.03505738,0.03607054,0.1108632,0.01,Y,19.02,27.14656801900657,0.283165746362941,1.1948661296501406e-09,-0.0028527211220600937,0.00030705578389259025
2022-04-07,XRX,5Y,0.03584532,0.03536078,-0.06243271,0.05,N,19.38,27.14656801900657,0.28931464313102645,7.484621533659919e-10,-0.0028211292186551135,0.00029608908849500237
2022-04-08,XRX,5Y,0.03607731,0.037153,0.11498426,0.01,Y,19.19,27.14656801900657,0.2882738827943749,5.6456719160769e-10,-0.0028652883971255344,0.0003035717864517812
2022-04-11,XRX,5Y,0.03673816,0.0378662,0.11727552,0.01,Y,19.42,27.14656801900657,0.2927231125254508,3.658066211054134e-10,-0.0028511498217934673,0.00029704091508681724
2022-04-12,XRX,5Y,0.03708721,0.03663091,-0.05650671,0.05,N,18.99,27.14656801900657,0.2897210454851272,2.2458553072812748e-10,-0.0029453916467037516,0.0003138546689212818
2022-04-13,XRX,5Y,0.03680341,0.03634379,-0.05794321,0.05,N,19.29,27.14656801900657,0.29169100052308733,3.261313719082892e-10,-0.0028774691115095244,0.0003018825134149805
2022-04-14,XRX,5Y,0.03679928,0.03633289,-0.05798507,0.05,N,18.79,27.14656801900657,0.28678778533617094,2.588183833918123e-10,-0.002971559799998077,0.0003208450381712788
2022-04-18,XRX,5Y,0.03698849,0.0365357,-0.05682936,0.05,N,19.04,27.14656801900657,0.2898809992999948,2.492309900126166e-10,-0.002931735454169651,0.0003116729822044556
2022-04-19,XRX,5Y,0.03754095,0.03711492,-0.05421884,0.05,N,19.56,27.14656801900657,0.2967690718815733,2.010300675925336e-10,-0.0028588223253316752,0.0002942082343284219
2022-04-20,XRX,5Y,0.03747552,0.03704792,-0.05431755,0.05,N,19.85,27.14656801900657,0.2993078690213505,2.4237990087216943e-10,-0.0028050388622329232,0.0002841673508460832
2022-04-21,XRX,5Y,0.03908974,0.03870516,-0.04708331,0.05,N,16.74,27.581439608694467,0.26976067635256595,1.5586393287136957e-11,-0.0035489944625129617,0.0004300822201043844
2022-04-22,XRX,5Y,0.04055975,0.04186495,0.13080362,0.01,Y,17.13,27.581439608694467,0.27867605607486157,5.710251715917991e-12,-0.0035183456371897445,0.0004127834348073983
2022-04-25,XRX,5Y,0.04148051,0.04117467,-0.03626992,0.05,N,17.66,27.581439608694467,0.287308049890302,3.328240461009102e-12,-0.0034296439752964855,0.00038756257387236037
2022-04-26,XRX,5Y,0.04266855,0.04408209,0.13865841,0.01,Y,17.46,27.581439608694467,0.28884822567372964,1.2208359323473417e-12,-0.0035304793964925293,0.0004018235812928983
2022-04-27,XRX,5Y,0.04357429,0.04333594,-0.02723949,0.05,N,17.07,27.581439608694467,0.28732919612190777,5.363279265147014e-13,-0.0036705721908508494,0.00042653695832927524
2022-04-28,XRX,5Y,0.04445627,0.04424353,-0.02340516,0.05,N,17.53,27.581439608694467,0.295119200578009,1.1823361699414559e-08,-0.0035904095783766236,0.0004038965674734371
2022-04-29,XRX,5Y,0.04570937,0.04554259,-0.01800078,0.05,N,17.4,27.581439608694467,0.2975018634210664,7.222090283448557e-08,-0.003677191261615042,0.0004151329015816066
2022-05-02,XRX,5Y,0.04622827,0.04607866,-0.01574768,0.05,N,17.47,27.581439608694467,0.2998490235829761,7.70900334748359e-08,-0.0036810147943423487,0.00041266263531602315
2022-05-03,XRX,5Y,0.04662447,0.04649448,-0.01403392,0.05,N,17.71,27.581439608694467,0.30369739344530255,6.8493728216934e-08,-0.0036361387300707926,0.00040106656580345124
2022-05-04,XRX,5Y,0.04595538,0.04580808,-0.01681829,0.05,N,18.37,27.581439608694467,0.3087718637486971,6.55703309981881e-08,-0.003449605335064349,0.0003667902543680393
2022-05-05,XRX,5Y,0.04741361,0.04731298,-0.01074043,0.05,N,17.78,28.091703409209998,0.30327477401997877,4.9403570609451997e-08,-0.003665907371626781,0.00040218109171479
2022-05-06,XRX,5Y,0.04841226,0.04835034,-0.00655243,0.05,N,17.67,28.091703409209998,0.30504608526941795,3.3688756700955835e-08,-0.0037350434909637527,0.00041117645386423013
2022-05-09,XRX,5Y,0.04947769,0.04945687,-0.00214369,0.05,N,17.24,28.091703409209998,0.303362916012456,2.19482875415955e-08,-0.0038947342782935206,0.00043887994222250454
2022-05-10,XRX,5Y,0.04992901,0.04992617,-0.00029176,0.05,N,17.35,28.091703409209998,0.30593724932480876,1.8772888354945394e-08,-0.003883030145638275,0.0004339442994545778
2022-05-11,XRX,5Y,0.04976749,0.05162729,0.16331847,0.01,Y,16.85,28.091703409209998,0.29971804589995915,1.9273087924209786e-08,-0.004018424874521448,0.00046377074983532107
2022-05-12,XRX,5Y,0.04989851,0.05168504,0.16348053,0.01,Y,16.78,28.091703409209998,0.2992816959369291,1.8320476385946804e-08,-0.004044712523440297,0.00046872369757583465
2022-05-13,XRX,5Y,0.04874997,0.05047129,0.15970205,0.01,Y,17.27,28.091703409209998,0.3015637475209163,2.8688517610120368e-08,-0.0038559756162947108,0.00043469957893805394
2022-05-16,XRX,5Y,0.04882224,0.04877847,-0.00484044,0.05,N,17.52,28.091703409209998,0.3045925055614467,2.8548152050666964e-08,-0.00379135009755896,0.0004206996472787966
2022-05-17,XRX,5Y,0.04782502,0.04774763,-0.00896765,0.05,N,18.49,28.091703409209998,0.31217286112829234,4.605240314092818e-08,-0.0035095142596831344,0.0003684625892357435
2022-05-18,XRX,5Y,0.04853825,0.04848551,-0.00599166,0.05,N,17.53,28.091703409209998,0.3038627756969224,3.172579696869571e-08,-0.00377698604275694,0.0004192301722311803
2022-05-19,XRX,5Y,0.04837074,0.04831222,-0.00668547,0.05,N,17.24,28.091703409209998,0.300104946833557,3.287408419094806e-08,-0.003848260801518611,0.00043518633852337313
2022-05-20,XRX,5Y,0.04794206,0.04786842,-0.0084657,0.05,N,17.18,28.091703409209998,0.2981580681629694,3.8258221035647466e-08,-0.0038466020778053812,0.000437268531870795
2022-05-23,XRX,5Y,0.04690787,0.04679963,-0.01275887,0.05,N,17.46,28.091703409209998,0.2982258781806699,5.75570858890595e-08,-0.0037274964165757984,0.00041781572739138517
2022-05-24,XRX,5Y,0.04593976,0.04580018,-0.01678137,0.05,N,17.29,28.091703409209998,0.2934307472609419,8.084193230811776e-08,-0.0037311591915193017,0.00042414370293567677
2022-05-25,XRX,5Y,0.04435147,0.0441658,-0.02351721,0.05,N,17.58,28.091703409209998,0.2918264740467758,1.241171015270437e-08,-0.003588069667565471,0.0004032064694956747
2022-05-26,XRX,5Y,0.04151418,0.04125256,-0.03566965,0.05,N,18.11,28.091703409209998,0.2887078503240962,3.3809552379970853e-12,-0.0033402754634978375,0.0003678023365482827
2022-05-27,XRX,5Y,0.04010892,0.03982246,-0.04169898,0.05,N,18.53,28.091703409209998,0.28858627597223796,1.2095963120017927e-11,-0.0031886944331150843,0.00034469509131604403
2022-05-31,XRX,5Y,0.04008117,0.03978915,-0.04171858,0.05,N,18.82,28.091703409209998,0.291426760269305,1.383998471382597e-11,-0.0031272990399685945,0.00033241989484340123
2022-06-01,XRX,5Y,0.03914067,0.03883141,-0.04574612,0.05,N,18.92,28.091703409209998,0.28938647291820685,3.0808085249578454e-11,-0.0030680822954155702,0.00032574975763773745
2022-06-02,XRX,5Y,0.03832941,0.0392526,0.11927423,0.01,Y,19.15,28.091703409209998,0.28900634834413746,6.546801295526095e-11,-0.0029894346250361296,0.00031454316793532583
2022-06-03,XRX,5Y,0.03814763,0.03908322,0.11861054,0.01,Y,18.8,28.091703409209998,0.2849614163845775,6.535902374871227e-11,-0.003050184012022991,0.00032778374514097486
2022-06-06,XRX,5Y,0.03803602,0.03898026,0.11798785,0.01,Y,19.09,28.091703409209998,0.28745620113703674,8.096899539733471e-11,-0.0029887337884252144,0.000316037590382498
2022-06-07,XRX,5Y,0.0377705,0.03871972,0.11677968,0.01,Y,19.07,28.091703409209998,0.28638738359779586,9.955455904098187e-11,-0.0029814473948844844,0.0003160760842384064
2022-06-08,XRX,5Y,0.0378845,0.03752391,-0.05097214,0.05,N,19.05,28.091703409209998,0.28656644094244316,8.998668477033789e-11,-0.0029900822878369676,0.00031716161349908123
2022-06-09,XRX,5Y,0.03766444,0.03729435,-0.05189612,0.05,N,18.54,28.091703409209998,0.28078728599006897,8.625408026707859e-11,-0.003081799782981582,0.0003371316226163726
2022-06-10,XRX,5Y,0.03925291,0.03891386,-0.04492845,0.05,N,17.83,28.091703409209998,0.27862433297976597,1.8281515190565756e-11,-0.0033050486433289575,0.0003741910345959054
2022-06-13,XRX,5Y,0.04162987,0.04288368,0.13038142,0.01,Y,16.49,28.091703409209998,0.2713781859625723,1.8785112354535727e-12,-0.0037535761897561325,0.0004574997840090869
2022-06-14,XRX,5Y,0.04223653,0.04197717,-0.03170907,0.05,N,15.83,28.091703409209998,0.2655356446259292,1.0280179485455676e-12,-0.003977350183899924,0.0005053990586506643
2022-06-15,XRX,5Y,0.04096255,0.0421691,0.1267831,0.01,Y,16.58,28.091703409209998,0.27035921452515926,3.1945487921625215e-12,-0.003696665095870414,0.00044929099995073135
2022-06-16,XRX,5Y,0.04143577,0.04268689,0.12909982,0.01,Y,15.51,28.091703409209998,0.25931374587586153,1.748497180376063e-12,-0.004037191796212088,0.0005264301294264848
2022-06-17,XRX,5Y,0.04152462,0.04124085,-0.0348254,0.05,N,15.96,28.091703409209998,0.26492929494092066,1.7907897387203775e-12,-0.0039021415224954614,0.000493049305618512
2022-06-21,XRX,5Y,0.04138345,0.04109517,-0.03529729,0.05,N,15.96,28.091703409209998,0.264502923111449,1.989193532114797e-12,-0.0038950835691773447,0.000492479629007489
2022-06-22,XRX,5Y,0.04121037,0.04091887,-0.03602442,0.05,N,16.17,28.091703409209998,0.26642545062327266,2.377820162990929e-12,-0.0038244583770938485,0.0004771094672538431
2022-06-23,XRX,5Y,0.04139244,0.04110082,-0.03539927,0.05,N,15.74,28.091703409209998,0.2619337826462901,1.8857901351587714e-12,-0.003962579597003628,0.0005086079183766745
2022-06-24,XRX,5Y,0.04063288,0.041825,0.12640925,0.01,Y,15.79,28.091703409209998,0.2602324041666791,3.3433325552501003e-12,-0.003908467227981351,0.0005017390668461338
2022-06-27,XRX,5Y,0.04046253,0.0401535,-0.03927795,0.05,N,16.22,28.091703409209998,0.26472234246006554,4.2238781916559276e-12,-0.0037730482492903013,0.00047078905742570926
2022-06-28,XRX,5Y,0.04130807,0.042525,0.12833066,0.01,Y,15.82,28.091703409209998,0.2626273607512066,2.0407425749269237e-12,-0.003933688410663886,0.0005023233796987506
2022-06-29,XRX,5Y,0.04238074,0.04212333,-0.03111739,0.05,N,15.07,28.091703409209998,0.2567406496786967,8.281916819008472e-13,-0.004233060047612532,0.0005670160169774438
2022-06-30,XRX,5Y,0.04304939,0.04281146,-0.02836073,0.05,N,14.85,28.091703409209998,0.25594632426370323,5.051167817349267e-13,-0.00434632650274349,0.0005897837385990118
2022-07-01,XRX,5Y,0.04332157,0.0446802,0.13614073,0.01,Y,14.12,28.091703409209998,0.24729963457105453,4.977921366777771e-09,-0.00463976958422465,0.0006640573067268479
2022-07-05,XRX,5Y,0.04439059,0.044193,-0.02287089,0.05,N,13.98,28.091703409209998,0.24848057459748485,5.6375906977435e-08,-0.004758245007000235,0.000685337935516589
2022-07-06,XRX,5Y,0.04527875,0.04510861,-0.0192184,0.05,N,13.69,28.091703409209998,0.2470443842325854,8.662218586863446e-08,-0.004934171832349878,0.0007242926394892685
2022-07-07,XRX,5Y,0.04509059,0.04491674,-0.01991512,0.05,N,14.15,28.091703409209998,0.252735974901117,8.207073307758828e-08,-0.004727206191213612,0.0006701931275168438
2022-07-08,XRX,5Y,0.04504874,0.04651905,0.14190825,0.01,Y,14.38,28.091703409209998,0.2556577266551075,8.072848730472648e-08,-0.004632109339440388,0.0006455123328135831
2022-07-11,XRX,5Y,0.0452058,0.045036,-0.01933353,0.05,N,14.02,28.091703409209998,0.25132244356574557,8.552919888299426e-08,-0.004787654347718259,0.0006852260534830762
2022-07-12,XRX,5Y,0.04582131,0.04734087,0.14434656,0.01,Y,14.19,28.091703409209998,0.25533249618014026,7.420670494057147e-08,-0.004751241798351215,0.000669302697102761
2022-07-13,XRX,5Y,0.04631449,0.04787168,0.14619925,0.01,Y,14.04,28.091703409209998,0.2547065302469472,6.383126126274785e-08,-0.004841216229231282,0.0006885314713628993
2022-07-14,XRX,5Y,0.04776794,0.04768487,-0.00892938,0.05,N,13.88,28.091703409209998,0.25657183901860453,4.054440534001502e-08,-0.004991270059879201,0.0007148514746713672
2022-07-15,XRX,5Y,0.04741326,0.04731824,-0.01034244,0.05,N,14.53,28.091703409209998,0.2643135369628026,4.2973114795785694e-08,-0.004699405512862614,0.0006415482526763785
2022-07-18,XRX,5Y,0.04717795,0.04707801,-0.01127322,0.05,N,14.78,28.091703409209998,0.2669098329256588,4.597200999045814e-08,-0.004589657878861852,0.0006156690756013924
2022-07-19,XRX,5Y,0.04600119,0.04586059,-0.01602897,0.05,N,15.59,28.091703409209998,0.27373498118343126,6.90593316698962e-08,-0.004240786727990074,0.0005392987782788516
2022-07-20,XRX,5Y,0.04517498,0.04501006,-0.01934654,0.05,N,16.13,28.091703409209998,0.27782292263549085,7.40591113226885e-08,-0.004027886321074425,0.0004955147755114631
2022-07-21,XRX,5Y,0.04445487,0.04579505,0.13827622,0.01,Y,16.3,28.091703409209998,0.2776893528592009,4.268758632686165e-08,-0.003942512511488125,0.0004808381807836909
2022-07-22,XRX,5Y,0.04455721,0.044377,-0.02190748,0.05,N,15.9,28.091703409209998,0.2732646383454557,5.267592780022756e-08,-0.0040698164408937,0.0005097338445168159
2022-07-25,XRX,5Y,0.04429119,0.04564784,0.13845765,0.01,Y,15.59,28.091703409209998,0.268745051703625,4.4593787183744293e-08,-0.0041563414247531155,0.0005323565441075345
2022-07-26,XRX,5Y,0.0443884,0.04572923,0.13851844,0.01,Y,16.38,24.98612611442558,0.30086980763159554,3.805011861146568e-13,-0.003814506013310237,0.00045806196450551284
2022-07-27,XRX,5Y,0.04439021,0.0442074,-0.02256431,0.05,N,16.72,24.98612611442558,0.3048380005152098,4.2720688098185633e-13,-0.003719331040020271,0.00043674853790534596
2022-07-28,XRX,5Y,0.04406107,0.0438722,-0.02392148,0.05,N,16.85,24.98612611442558,0.3053049580333379,5.83026682487997e-13,-0.0036695661965486133,0.000427843697224671
2022-07-29,XRX,5Y,0.04327711,0.04306244,-0.02722701,0.05,N,17.13,24.98612611442558,0.30601320920709396,1.2205583765911854e-12,-0.003561901802434271,0.0004092024045150855
2022-08-01,XRX,5Y,0.04277026,0.04254647,-0.02925888,0.05,N,17.18,24.98612611442558,0.30496643513646704,1.8794271694488884e-12,-0.003527097362331918,0.0004047763659062245
2022-08-02,XRX,5Y,0.0422359,0.04199507,-0.03148446,0.05,N,16.98,24.98612611442558,0.30102521881653266,2.6777885464568385e-12,-0.003554540767995558,0.00041411548275784027
2022-08-03,XRX,5Y,0.0420105,0.04315305,0.12919753,0.01,Y,17.48,24.98612611442558,0.3058578360537925,3.9505898552505414e-12,-0.0034201890515183006,0.0003864295963126735
2022-08-04,XRX,5Y,0.0405962,0.0403192,-0.03812375,0.05,N,17.49,24.98612611442558,0.3013990755603178,1.2671329263636011e-11,-0.0033563656950951204,0.00038141510120556776
2022-08-05,XRX,5Y,0.03944091,0.04042045,0.11988462,0.01,Y,17.56,25.470104487248992,0.29476340963009695,2.898597334377584e-11,-0.0033032964946701146,0.00037649802681538613
2022-08-08,XRX,5Y,0.03858217,0.03951695,0.11597756,0.01,Y,17.62,25.470104487248992,0.2925932944692295,6.010470593453832e-11,-0.0032512508177504305,0.0003707922249163928
2022-08-09,XRX,5Y,0.03808201,0.03775571,-0.04846748,0.05,N,17.57,25.470104487248992,0.29041321688668453,8.831938652642535e-11,-0.003240074985678583,0.00037163493778261114
2022-08-10,XRX,5Y,0.03670917,0.03753852,0.10891622,0.01,Y,18.11,25.470104487248992,0.29148960312658095,3.5442242890537656e-10,-0.0030614024666958325,0.000342260532095115
2022-08-11,XRX,5Y,0.03588723,0.03552548,-0.05769658,0.05,N,18.44,25.470104487248992,0.29206067950882264,8.252006855613558e-10,-0.002958347786113251,0.0003258016726916113
2022-08-12,XRX,5Y,0.03475566,0.03437961,-0.06243953,0.05,N,19.14,25.470104487248992,0.2950632341610787,9.017285043655399e-10,-0.0027781855432970418,0.0002957379741197058
2022-08-15,XRX,5Y,0.03408459,0.03370355,-0.06522222,0.05,N,19.11,25.470104487248992,0.2924239099283715,1.368660781930764e-09,-0.0027546702432584766,0.0002949732988953152
2022-08-16,XRX,5Y,0.0335642,0.03422501,0.09683104,0.01,Y,19.24,25.470104487248992,0.2918382656881852,1.8943661778125787e-09,-0.0027094388319630347,0.00028895141797768975
2022-08-17,XRX,5Y,0.03349395,0.03310402,-0.06773855,0.05,N,18.59,25.470104487248992,0.2852800833296313,1.9837858716842405e-09,-0.002822952263620806,0.00031274490544482697
2022-08-18,XRX,5Y,0.03345912,0.03411358,0.09606143,0.01,Y,18.99,25.470104487248992,0.2890635334910758,2.0241207182580823e-09,-0.0027486397375489774,0.00029756362774986667
2022-08-19,XRX,5Y,0.03389751,0.03350693,-0.06588473,0.05,N,18.58,25.470104487248992,0.28659205052075737,1.545434988314831e-09,-0.0028430072208548637,0.00031432709921820623
2022-08-22,XRX,5Y,0.03443089,0.03404939,-0.06341085,0.05,N,17.65,25.470104487248992,0.27900369651247026,1.7885610145706998e-09,-0.003053383971585971,0.00035590470720890666
2022-08-23,XRX,5Y,0.03440527,0.0351,0.09912981,0.01,Y,17.66,25.470104487248992,0.27902010489695067,1.8358504369486717e-09,-0.003050045527989837,0.00035535252503977183
2022-08-24,XRX,5Y,0.03409728,0.03371531,-0.06462662,0.05,N,17.43,25.470104487248992,0.2755660884489514,2.0763205807461382e-09,-0.0030846361925663656,0.000365294129166617
2022-08-25,XRX,5Y,0.03381843,0.0334336,-0.06571867,0.05,N,18.02,25.470104487248992,0.2807025379185967,1.635950472311798e-09,-0.002948121182851352,0.00033723003785697536
2022-08-26,XRX,5Y,0.03384639,0.03346812,-0.06558338,0.05,N,17.04,25.470104487248992,0.2705778585572233,2.049321226604839e-09,-0.00315900849349225,0.0003841126482209828
2022-08-29,XRX,5Y,0.03524445,0.035975,0.10184747,0.01,Y,17.28,25.470104487248992,0.2778692823938049,7.621671002655539e-10,-0.0031732619688657204,0.00037665892870686335
2022-08-30,XRX,5Y,0.03585202,0.03549707,-0.05687163,0.05,N,16.84,25.470104487248992,0.27515163619896266,3.7301511879306304e-10,-0.0033054612928542434,0.0004021200561529492
2022-08-31,XRX,5Y,0.03664997,0.03630763,-0.05347892,0.05,N,16.62,25.470104487248992,0.27535984028352467,1.7695516579818715e-10,-0.0033990126637958515,0.000417557342113406
2022-09-01,XRX,5Y,0.0375887,0.03726259,-0.0495178,0.05,N,16.16,25.470104487248992,0.2732208536551099,6.76906586338788e-11,-0.003566085292896669,0.00044937598936818646
2022-09-02,XRX,5Y,0.03767598,0.03852573,0.11018292,0.01,Y,15.79,25.470104487248992,0.2692122367415817,5.354958837466839e-11,-0.003673637353721001,0.0004745676851949862
2022-09-06,XRX,5Y,0.03796287,0.03764609,-0.04788918,0.05,N,15.86,25.470104487248992,0.27094965747262395,4.414520832218827e-11,-0.003668510135584807,0.0004708893696632743
2022-09-07,XRX,5Y,0.03747978,0.03715576,-0.04973412,0.05,N,16.0,25.470104487248992,0.27102693346440604,6.85606918460202e-11,-0.003604397772239157,0.0004594433816589444
2022-09-08,XRX,5Y,0.03714455,0.03681872,-0.05116806,0.05,N,16.09,25.470104487248992,0.27098197949140496,9.294098129997153e-11,-0.0035625203559360337,0.0004521683036394983
2022-09-09,XRX,5Y,0.0369714,0.03776667,0.10722338,0.01,Y,16.38,25.470104487248992,0.27372202577383303,1.2210824018588085e-10,-0.003476475763150119,0.0004331335163146599
2022-09-12,XRX,5Y,0.03713226,0.03680346,-0.0510163,0.05,N,16.56,25.470104487248992,0.2762697856928942,1.1712721764700618e-10,-0.0034380403278329343,0.00042287677648585736
2022-09-13,XRX,5Y,0.03885781,0.03855954,-0.04390925,0.05,N,16.04,25.470104487248992,0.2759045342963313,2.365932449954755e-11,-0.003663111159550328,0.0004622567743805539
2022-09-14,XRX,5Y,0.04000799,0.03973312,-0.03906755,0.05,N,16.04,25.470104487248992,0.2795510322030483,9.581606341679816e-12,-0.0037203605378250855,0.0004667847326107685
2022-09-15,XRX,5Y,0.04046802,0.04020321,-0.03715375,0.05,N,15.82,25.470104487248992,0.27840428965548253,6.137118591098556e-12,-0.0038071562514383553,0.0004838493298500862
2022-09-16,XRX,5Y,0.04117551,0.04219751,0.12097374,0.01,Y,16.22,25.470104487248992,0.28532605606806455,4.096480099580191e-12,-0.0037261123639182984,0.0004593014824548283
2022-09-19,XRX,5Y,0.04196266,0.04302867,0.12363027,0.01,Y,16.27,25.470104487248992,0.28837285095634657,2.241699881277981e-12,-0.0037495022837279422,0.0004589987857749264
2022-09-20,XRX,5Y,0.04457946,0.04438672,-0.02251414,0.05,N,16.18,25.470104487248992,0.2954001731042217,1.9054902544723973e-08,-0.003898166682495638,0.00047489852784278475
2022-09-21,XRX,5Y,0.0452944,0.04680045,0.14597713,0.01,Y,15.36,25.470104487248992,0.28757079431379,6.833697933916749e-08,-0.004191142743842437,0.0005388898500644293
2022-09-22,XRX,5Y,0.04607548,0.04593479,-0.0161626,0.05,N,15.16,25.470104487248992,0.28737842520560314,7.253287970937494e-08,-0.0042981238054925555,0.0005586261127305536
2022-09-23,XRX,5Y,0.04815069,0.04808362,-0.00752942,0.05,N,14.33,25.470104487248992,0.28257434154096006,3.279496050417885e-08,-0.004715817828388796,0.0006467591320046748
2022-09-26,XRX,5Y,0.05241146,0.05430952,0.16943559,0.01,Y,13.84,25.470104487248992,0.287814431448914,7.726937818752777e-09,-0.005149487260903876,0.0007235709865188872
2022-09-27,XRX,5Y,0.05299845,0.05311701,0.01193884,0.05,N,14.0,25.470104487248992,0.29170627150980116,6.2716424831243955e-09,-0.005107253214060536,0.0007076429842873752
2022-09-28,XRX,5Y,0.05301374,0.05313395,0.01200551,0.05,N,14.5,25.470104487248992,0.2986889542341147,6.084511672277415e-09,-0.0048917451337766385,0.0006526064231402728
2022-09-29,XRX,5Y,0.05374727,0.05588476,0.17473021,0.01,Y,13.43,25.470104487248992,0.28556441864330884,5.194395850949274e-09,-0.0054161897005733685,0.0007831188848040141
2022-09-30,XRX,5Y,0.05371675,0.0538682,0.01482134,0.05,N,13.08,25.470104487248992,0.2802829243112933,5.5445713645352335e-09,-0.005593706471973787,0.0008320742303765047
2022-10-03,XRX,5Y,0.05322289,0.05335508,0.01284763,0.05,N,13.58,25.470104487248992,0.28631982477563833,6.051464107592608e-09,-0.005314654153813089,0.0007604237537463948
2022-10-04,XRX,5Y,0.05205464,0.05405713,0.16861335,0.01,Y,14.66,25.470104487248992,0.2981569536589951,8.444714309774337e-09,-0.004779312757635695,0.0006317959509028401
2022-10-05,XRX,5Y,0.05196397,0.05204034,0.00787775,0.05,N,14.89,25.470104487248992,0.3009758164603781,8.720783477300653e-09,-0.004684116602308164,0.0006090435434311231
2022-10-06,XRX,5Y,0.05108082,0.05112243,0.00433788,0.05,N,14.7,25.470104487248992,0.29592862866930925,1.185301611722478e-08,-0.004715671826622747,0.0006233190352308016
2022-10-07,XRX,5Y,0.05130742,0.05314625,0.16506108,0.01,Y,14.29,25.470104487248992,0.29101373996021396,1.0986774566512647e-08,-0.0048945191330525654,0.0006665763798179222
2022-10-10,XRX,5Y,0.05111847,0.0511616,0.00446419,0.05,N,14.05,25.470104487248992,0.2871627319767276,1.1808169615712405e-08,-0.004987984627493367,0.0006922193158728981
2022-10-11,XRX,5Y,0.05073662,0.05076508,0.00294315,0.05,N,13.59,25.470104487248992,0.2795980091060137,1.3789194550084538e-08,-0.0051762146067491875,0.0007454319681538743
2022-10-12,XRX,5Y,0.04860439,0.05030255,0.15523021,0.01,Y,14.31,25.470104487248992,0.2836059705216575,2.7982753378341663e-08,-0.004747527508471443,0.000651098422408479
2022-10-13,XRX,5Y,0.04796592,0.04789248,-0.00820079,0.05,N,15.02,25.470104487248992,0.2911503286638596,3.619643897806446e-08,-0.004441248876238729,0.0005792216751833446
