date,ticker,tenor,parspread,convspreard,upfront,runningcoupon,primarycoupon,close_price,financial_debt_ratio,implied_vol,par_spread_error
2022-07-13,XRX,5Y,0.04631449,0.04787168,0.14619925,0.01,Y,14.04,28.091703409209998,0.2547065302469472,6.383126126274785e-08
2022-07-14,XRX,5Y,0.04776794,0.04768487,-0.00892938,0.05,N,13.88,28.091703409209998,0.25657183901860453,4.054440534001502e-08
2022-07-15,XRX,5Y,0.04741326,0.04731824,-0.01034244,0.05,N,14.53,28.091703409209998,0.2643135369628026,4.2973114795785694e-08
2022-07-18,XRX,5Y,0.04717795,0.04707801,-0.01127322,0.05,N,14.78,28.091703409209998,0.2669098329256588,4.597200999045814e-08
2022-07-19,XRX,5Y,0.04600119,0.04586059,-0.01602897,0.05,N,15.59,28.091703409209998,0.27373498118343126,6.90593316698962e-08
2022-07-20,XRX,5Y,0.04517498,0.04501006,-0.01934654,0.05,N,16.13,28.091703409209998,0.27782292263549085,7.40591113226885e-08
2022-07-21,XRX,5Y,0.04445487,0.04579505,0.13827622,0.01,Y,16.3,28.091703409209998,0.2776893528592009,4.268758632686165e-08
2022-07-22,XRX,5Y,0.04455721,0.044377,-0.02190748,0.05,N,15.9,28.091703409209998,0.2732646383454557,5.267592780022756e-08
2022-07-25,XRX,5Y,0.04429119,0.04564784,0.13845765,0.01,Y,15.59,28.091703409209998,0.268745051703625,4.4593787183744293e-08
2022-07-26,XRX,5Y,0.0443884,0.04572923,0.13851844,0.01,Y,16.38,24.98612611442558,0.30086980763159554,3.805011861146568e-13
2022-07-27,XRX,5Y,0.04439021,0.0442074,-0.02256431,0.05,N,16.72,24.98612611442558,0.3048380005152098,4.2720688098185633e-13
2022-07-28,XRX,5Y,0.04406107,0.0438722,-0.02392148,0.05,N,16.85,24.98612611442558,0.3053049580333379,5.83026682487997e-13
2022-07-29,XRX,5Y,0.04327711,0.04306244,-0.02722701,0.05,N,17.13,24.98612611442558,0.30601320920709396,1.2205583765911854e-12
2022-08-01,XRX,5Y,0.04277026,0.04254647,-0.02925888,0.05,N,17.18,24.98612611442558,0.30496643513646704,1.8794271694488884e-12
2022-08-02,XRX,5Y,0.0422359,0.04199507,-0.03148446,0.05,N,16.98,24.98612611442558,0.30102521881653266,2.6777885464568385e-12
2022-08-03,XRX,5Y,0.0420105,0.04315305,0.12919753,0.01,Y,17.48,24.98612611442558,0.3058578360537925,3.9505898552505414e-12
2022-08-04,XRX,5Y,0.0405962,0.0403192,-0.03812375,0.05,N,17.49,24.98612611442558,0.3013990755603178,1.2671329263636011e-11
2022-08-05,XRX,5Y,0.03944091,0.04042045,0.11988462,0.01,Y,17.56,25.470104487248992,0.29476340963009695,2.898597334377584e-11
2022-08-08,XRX,5Y,0.03858217,0.03951695,0.11597756,0.01,Y,17.62,25.470104487248992,0.2925932944692295,6.010470593453832e-11
2022-08-09,XRX,5Y,0.03808201,0.03775571,-0.04846748,0.05,N,17.57,25.470104487248992,0.29041321688668453,8.831938652642535e-11
2022-08-10,XRX,5Y,0.03670917,0.03753852,0.10891622,0.01,Y,18.11,25.470104487248992,0.29148960312658095,3.5442242890537656e-10
2022-08-11,XRX,5Y,0.03588723,0.03552548,-0.05769658,0.05,N,18.44,25.470104487248992,0.29206067950882264,8.252006855613558e-10
2022-08-12,XRX,5Y,0.03475566,0.03437961,-0.06243953,0.05,N,19.14,25.470104487248992,0.2950632341610787,9.017285043655399e-10
2022-08-15,XRX,5Y,0.03408459,0.03370355,-0.06522222,0.05,N,19.11,25.470104487248992,0.2924239099283715,1.368660781930764e-09
2022-08-16,XRX,5Y,0.0335642,0.03422501,0.09683104,0.01,Y,19.24,25.470104487248992,0.2918382656881852,1.8943661778125787e-09
2022-08-17,XRX,5Y,0.03349395,0.03310402,-0.06773855,0.05,N,18.59,25.470104487248992,0.2852800833296313,1.9837858716842405e-09
2022-08-18,XRX,5Y,0.03345912,0.03411358,0.09606143,0.01,Y,18.99,25.470104487248992,0.2890635334910758,2.0241207182580823e-09
2022-08-19,XRX,5Y,0.03389751,0.03350693,-0.06588473,0.05,N,18.58,25.470104487248992,0.28659205052075737,1.545434988314831e-09
2022-08-22,XRX,5Y,0.03443089,0.03404939,-0.06341085,0.05,N,17.65,25.470104487248992,0.27900369651247026,1.7885610145706998e-09
2022-08-23,XRX,5Y,0.03440527,0.0351,0.09912981,0.01,Y,17.66,25.470104487248992,0.27902010489695067,1.8358504369486717e-09
2022-08-24,XRX,5Y,0.03409728,0.03371531,-0.06462662,0.05,N,17.43,25.470104487248992,0.2755660884489514,2.0763205807461382e-09
2022-08-25,XRX,5Y,0.03381843,0.0334336,-0.06571867,0.05,N,18.02,25.470104487248992,0.2807025379185967,1.635950472311798e-09
2022-08-26,XRX,5Y,0.03384639,0.03346812,-0.06558338,0.05,N,17.04,25.470104487248992,0.2705778585572233,2.049321226604839e-09
2022-08-29,XRX,5Y,0.03524445,0.035975,0.10184747,0.01,Y,17.28,25.470104487248992,0.2778692823938049,7.621671002655539e-10
2022-08-30,XRX,5Y,0.03585202,0.03549707,-0.05687163,0.05,N,16.84,25.470104487248992,0.27515163619896266,3.7301511879306304e-10
2022-08-31,XRX,5Y,0.03664997,0.03630763,-0.05347892,0.05,N,16.62,25.470104487248992,0.27535984028352467,1.7695516579818715e-10
2022-09-01,XRX,5Y,0.0375887,0.03726259,-0.0495178,0.05,N,16.16,25.470104487248992,0.2732208536551099,6.76906586338788e-11
2022-09-02,XRX,5Y,0.03767598,0.03852573,0.11018292,0.01,Y,15.79,25.470104487248992,0.2692122367415817,5.354958837466839e-11
2022-09-06,XRX,5Y,0.03796287,0.03764609,-0.04788918,0.05,N,15.86,25.470104487248992,0.27094965747262395,4.414520832218827e-11
2022-09-07,XRX,5Y,0.03747978,0.03715576,-0.04973412,0.05,N,16.0,25.470104487248992,0.27102693346440604,6.85606918460202e-11
2022-09-08,XRX,5Y,0.03714455,0.03681872,-0.05116806,0.05,N,16.09,25.470104487248992,0.27098197949140496,9.294098129997153e-11
2022-09-09,XRX,5Y,0.0369714,0.03776667,0.10722338,0.01,Y,16.38,25.470104487248992,0.27372202577383303,1.2210824018588085e-10
2022-09-12,XRX,5Y,0.03713226,0.03680346,-0.0510163,0.05,N,16.56,25.470104487248992,0.2762697856928942,1.1712721764700618e-10
2022-09-13,XRX,5Y,0.03885781,0.03855954,-0.04390925,0.05,N,16.04,25.470104487248992,0.2759045342963313,2.365932449954755e-11
2022-09-14,XRX,5Y,0.04000799,0.03973312,-0.03906755,0.05,N,16.04,25.470104487248992,0.2795510322030483,9.581606341679816e-12
2022-09-15,XRX,5Y,0.04046802,0.04020321,-0.03715375,0.05,N,15.82,25.470104487248992,0.27840428965548253,6.137118591098556e-12
2022-09-16,XRX,5Y,0.04117551,0.04219751,0.12097374,0.01,Y,16.22,25.470104487248992,0.28532605606806455,4.096480099580191e-12
2022-09-19,XRX,5Y,0.04196266,0.04302867,0.12363027,0.01,Y,16.27,25.470104487248992,0.28837285095634657,2.241699881277981e-12
2022-09-20,XRX,5Y,0.04457946,0.04438672,-0.02251414,0.05,N,16.18,25.470104487248992,0.2954001731042217,1.9054902544723973e-08
2022-09-21,XRX,5Y,0.0452944,0.04680045,0.14597713,0.01,Y,15.36,25.470104487248992,0.28757079431379,6.833697933916749e-08
2022-09-22,XRX,5Y,0.04607548,0.04593479,-0.0161626,0.05,N,15.16,25.470104487248992,0.28737842520560314,7.253287970937494e-08
2022-09-23,XRX,5Y,0.04815069,0.04808362,-0.00752942,0.05,N,14.33,25.470104487248992,0.28257434154096006,3.279496050417885e-08
2022-09-26,XRX,5Y,0.05241146,0.05430952,0.16943559,0.01,Y,13.84,25.470104487248992,0.287814431448914,7.726937818752777e-09
2022-09-27,XRX,5Y,0.05299845,0.05311701,0.01193884,0.05,N,14.0,25.470104487248992,0.29170627150980116,6.2716424831243955e-09
2022-09-28,XRX,5Y,0.05301374,0.05313395,0.01200551,0.05,N,14.5,25.470104487248992,0.2986889542341147,6.084511672277415e-09
2022-09-29,XRX,5Y,0.05374727,0.05588476,0.17473021,0.01,Y,13.43,25.470104487248992,0.28556441864330884,5.194395850949274e-09
2022-09-30,XRX,5Y,0.05371675,0.0538682,0.01482134,0.05,N,13.08,25.470104487248992,0.2802829243112933,5.5445713645352335e-09
2022-10-03,XRX,5Y,0.05322289,0.05335508,0.01284763,0.05,N,13.58,25.470104487248992,0.28631982477563833,6.051464107592608e-09
2022-10-04,XRX,5Y,0.05205464,0.05405713,0.16861335,0.01,Y,14.66,25.470104487248992,0.2981569536589951,8.444714309774337e-09
2022-10-05,XRX,5Y,0.05196397,0.05204034,0.00787775,0.05,N,14.89,25.470104487248992,0.3009758164603781,8.720783477300653e-09
2022-10-06,XRX,5Y,0.05108082,0.05112243,0.00433788,0.05,N,14.7,25.470104487248992,0.29592862866930925,1.185301611722478e-08
2022-10-07,XRX,5Y,0.05130742,0.05314625,0.16506108,0.01,Y,14.29,25.470104487248992,0.29101373996021396,1.0986774566512647e-08
2022-10-10,XRX,5Y,0.05111847,0.0511616,0.00446419,0.05,N,14.05,25.470104487248992,0.2871627319767276,1.1808169615712405e-08
2022-10-11,XRX,5Y,0.05073662,0.05076508,0.00294315,0.05,N,13.59,25.470104487248992,0.2795980091060137,1.3789194550084538e-08
2022-10-12,XRX,5Y,0.04860439,0.05030255,0.15523021,0.01,Y,14.31,25.470104487248992,0.2836059705216575,2.7982753378341663e-08
2022-10-13,XRX,5Y,0.04796592,0.04789248,-0.00820079,0.05,N,15.02,25.470104487248992,0.2911503286638596,3.619643897806446e-08
2022-10-14,XRX,5Y,0.04796827,0.04789855,-0.00814583,0.05,N,14.76,25.470104487248992,0.2877703470217258,3.5582631015274035e-08
2022-10-17,XRX,5Y,0.04729765,0.04885947,0.14970441,0.01,Y,14.73,25.470104487248992,0.2854248613719756,4.509505622390941e-08
2022-10-18,XRX,5Y,0.0465067,0.04638852,-0.01405219,0.05,N,14.94,25.470104487248992,0.28583775697351793,6.07960330481494e-08
2022-10-19,XRX,5Y,0.04700769,0.04690558,-0.01202328,0.05,N,15.28,25.470104487248992,0.2916607733134503,5.228925942929452e-08
2022-10-20,XRX,5Y,0.04627923,0.04774639,0.14569044,0.01,Y,15.24,25.470104487248992,0.28899689211820345,6.790030351866427e-08
2022-10-21,XRX,5Y,0.04549809,0.04534688,-0.01807916,0.05,N,16.06,25.470104487248992,0.296764583648192,6.448023132793468e-08
2022-10-24,XRX,5Y,0.04419963,0.04400987,-0.02343424,0.05,N,15.91,25.470104487248992,0.29100959061714937,4.179400693582469e-09
2022-10-25,XRX,5Y,0.04896753,0.05066793,0.15489014,0.01,Y,13.675,25.470104487248992,0.27585582515992857,2.4870575127122763e-08
2022-10-26,XRX,5Y,0.04930398,0.04927776,-0.00276968,0.05,N,14.48,25.470104487248992,0.28790351450215357,2.1987186744898413e-08
2022-10-27,XRX,5Y,0.04942235,0.04940016,-0.00230155,0.05,N,14.67,25.470104487248992,0.29078317949648746,2.1190853731478665e-08
2022-10-28,XRX,5Y,0.0486426,0.04859237,-0.00542788,0.05,N,14.4,25.470104487248992,0.28493087385543625,2.766083463667801e-08
2022-10-31,XRX,5Y,0.04842652,0.05010125,0.15315288,0.01,Y,14.63,25.470104487248992,0.2873825160898501,3.006135691763223e-08
2022-11-01,XRX,5Y,0.04763501,0.049246,0.15007672,0.01,Y,15.1,25.470104487248992,0.2912122216975806,4.1015523873089155e-08
2022-11-02,XRX,5Y,0.04801327,0.04794167,-0.0079004,0.05,N,14.7,25.470104487248992,0.28711172166330384,3.490747844253628e-08
2022-11-03,XRX,5Y,0.04892404,0.04888626,-0.00425362,0.05,N,13.94,25.470104487248992,0.27944410619336546,2.5053943683572832e-08
2022-11-04,XRX,5Y,0.04744868,0.04735866,-0.01012438,0.05,N,14.26,24.53557930609399,0.28682249354159783,4.292939639188864e-08
2022-11-07,XRX,5Y,0.04731357,0.04884993,0.14796247,0.01,Y,14.74,24.53557930609399,0.2928357527536239,4.6878080625645246e-08
2022-11-08,XRX,5Y,0.04732183,0.04722896,-0.01060773,0.05,N,14.58,24.53557930609399,0.2907452730502818,4.6057494082485384e-08
2022-11-09,XRX,5Y,0.04751072,0.04742377,-0.00986823,0.05,N,14.16,24.53557930609399,0.2856428845770385,4.17256804594035e-08
2022-11-10,XRX,5Y,0.04591366,0.04577467,-0.01630949,0.05,N,14.94,24.53557930609399,0.2912815350354554,7.99754872604641e-08
2022-11-11,XRX,5Y,0.0463277,0.04619899,-0.0147371,0.05,N,15.43,24.53557930609399,0.2987628385626811,7.312982115703637e-08
2022-11-14,XRX,5Y,0.04521946,0.04669335,0.14179429,0.01,Y,15.41,24.53557930609399,0.2951603299930618,5.434063794773625e-08
2022-11-15,XRX,5Y,0.04366667,0.04500924,0.13598209,0.01,Y,15.75,24.53557930609399,0.2945988701936524,6.004641228685159e-13
2022-11-16,XRX,5Y,0.04375881,0.0435461,-0.02526056,0.05,N,15.25,24.53557930609399,0.28870941497520025,4.742595205442512e-13
2022-11-17,XRX,5Y,0.04373777,0.04509889,0.1366049,0.01,Y,15.33,24.53557930609399,0.289645029182779,4.942712905631197e-13
2022-11-18,XRX,5Y,0.04300226,0.04276879,-0.02831969,0.05,N,15.31,24.53557930609399,0.2871391722815671,8.712058852111682e-13
2022-11-21,XRX,5Y,0.04262503,0.0423864,-0.02975819,0.05,N,15.23,24.53557930609399,0.28498195207726423,1.1377981889992839e-12
2022-11-22,XRX,5Y,0.0420872,0.04327977,0.12951901,0.01,Y,15.44,24.53557930609399,0.28591831556770353,1.8641546639663886e-12
2022-11-23,XRX,5Y,0.04130046,0.0410254,-0.03527566,0.05,N,15.75,24.53557930609399,0.28722683886392614,3.8994987794360725e-12
2022-11-25,XRX,5Y,0.04126749,0.04243405,0.12680576,0.01,Y,15.91,24.53557930609399,0.28903651073891634,4.268203845914087e-12
2022-11-28,XRX,5Y,0.04119389,0.04091098,-0.03569197,0.05,N,15.45,24.53557930609399,0.2832577665155983,3.771802314922468e-12
2022-11-29,XRX,5Y,0.040948,0.04065769,-0.03672284,0.05,N,15.65,24.53557930609399,0.284914858234195,4.951990206780721e-12
2022-11-30,XRX,5Y,0.04043354,0.04012971,-0.03885016,0.05,N,16.31,24.53557930609399,0.29108527465732337,9.846498616461474e-12
2022-12-01,XRX,5Y,0.03963995,0.04074008,0.12104348,0.01,Y,16.47,24.53557930609399,0.2903765075153786,2.0058225913555106e-11
2022-12-02,XRX,5Y,0.0400319,0.03971607,-0.04074544,0.05,N,16.67,24.53557930609399,0.29391968535448565,1.5992811241982707e-11
2022-12-05,XRX,5Y,0.04024067,0.0413667,0.12333591,0.01,Y,16.64,24.53557930609399,0.29425300241693186,1.3318006419904549e-11
2022-12-06,XRX,5Y,0.04088502,0.04059678,-0.03693408,0.05,N,15.33,24.53557930609399,0.2808218456343864,4.588163182717153e-12
2022-12-07,XRX,5Y,0.04129873,0.04101924,-0.03525386,0.05,N,15.8,24.53557930609399,0.2878212927996115,3.983292862219656e-12
2022-12-08,XRX,5Y,0.040969,0.04215834,0.12591392,0.01,Y,15.96,24.53557930609399,0.288687478213431,5.525371826742287e-12
2022-12-09,XRX,5Y,0.04070428,0.04040461,-0.03774411,0.05,N,15.75,24.53557930609399,0.2853488410100938,6.25392793107693e-12
2022-12-12,XRX,5Y,0.04036772,0.04005888,-0.03905662,0.05,N,16.13,24.53557930609399,0.28877918837088207,9.59974461034463e-12
2022-12-13,XRX,5Y,0.03957634,0.04064988,0.1200002,0.01,Y,16.53,24.53557930609399,0.29085585500499944,2.1705776065417126e-11
2022-12-14,XRX,5Y,0.03809692,0.03907273,0.11485228,0.01,Y,16.34,24.53557930609399,0.28388269002142036,6.548599856825987e-11
2022-12-15,XRX,5Y,0.03842491,0.03807419,-0.04730961,0.05,N,15.49,24.53557930609399,0.27498637393727243,3.382606694746215e-11
2022-12-16,XRX,5Y,0.0388229,0.03848415,-0.04558063,0.05,N,15.19,24.53557930609399,0.27261380682297315,2.17064421992319e-11
2022-12-19,XRX,5Y,0.0392962,0.03896886,-0.0435262,0.05,N,14.11,24.53557930609399,0.2603932284336214,9.964036540299759e-12
2022-12-20,XRX,5Y,0.04070806,0.04185276,0.12405721,0.01,Y,14.71,24.53557930609399,0.27251466840747945,4.1895584224072024e-12
2022-12-21,XRX,5Y,0.04038198,0.04151017,0.12274471,0.01,Y,14.85,24.53557930609399,0.27327917906883314,5.659979429584183e-12
2022-12-22,XRX,5Y,0.04090112,0.04061075,-0.03669782,0.05,N,14.66,24.53557930609399,0.2724719706401144,3.5519018282137438e-12
2022-12-23,XRX,5Y,0.04098902,0.04070133,-0.03628597,0.05,N,14.61,24.53557930609399,0.2721017307303875,3.2656793935714745e-12
2022-12-27,XRX,5Y,0.04089584,0.0406105,-0.03654473,0.05,N,14.7,24.53557930609399,0.2729668598849116,3.6151914795112816e-12
2022-12-28,XRX,5Y,0.04094718,0.04210398,0.12400897,0.01,Y,14.37,24.53557930609399,0.2688686962335319,3.1200320105284618e-12
2022-12-29,XRX,5Y,0.04091583,0.04062895,-0.03637195,0.05,N,14.49,24.53557930609399,0.27033043307212967,3.319650110356065e-12
2022-12-30,XRX,5Y,0.04084286,0.04198708,0.12352163,0.01,Y,14.6,24.53557930609399,0.2715234727084054,3.639318013615167e-12
2023-01-03,XRX,5Y,0.04099331,0.04212945,0.12362282,0.01,Y,15.09,24.53557930609399,0.27818871413311297,3.852092256284578e-12
2023-01-04,XRX,5Y,0.04096051,0.04067886,-0.03611012,0.05,N,15.48,24.53557930609399,0.28289330481659813,4.584013724162617e-12
2023-01-05,XRX,5Y,0.04107461,0.04221832,0.12418016,0.01,Y,15.74,24.53557930609399,0.28639636741731567,4.644805373654748e-12
2023-01-06,XRX,5Y,0.04124298,0.04240213,0.12456563,0.01,Y,16.41,24.53557930609399,0.2948271145142829,5.354779120114728e-12
2023-01-09,XRX,5Y,0.04010728,0.04119848,0.12083509,0.01,Y,16.23,24.53557930609399,0.28911279686979596,1.2358246370691717e-11
2023-01-10,XRX,5Y,0.04000184,0.03969634,-0.04016156,0.05,N,16.46,24.53557930609399,0.29142877959006563,1.490494533351594e-11
2023-01-11,XRX,5Y,0.03939851,0.03907965,-0.04261953,0.05,N,16.6,24.53557930609399,0.29107558745215834,2.5892642196989613e-11
2023-01-12,XRX,5Y,0.03881173,0.03981625,0.11609468,0.01,Y,16.54,24.53557930609399,0.288488528061029,4.048984758586727e-11
2023-01-13,XRX,5Y,0.03853483,0.03820033,-0.0463079,0.05,N,16.73,24.53557930609399,0.28972653841344614,5.55162582571711e-11
2023-01-17,XRX,5Y,0.03763326,0.03728344,-0.04990291,0.05,N,16.57,24.53557930609399,0.2849709792865626,1.0659310933913702e-10
2023-01-18,XRX,5Y,0.03747965,0.0383893,0.11094041,0.01,Y,16.79,24.53557930609399,0.28692336129686485,1.3481130795023333e-10
2023-01-19,XRX,5Y,0.03777146,0.03869878,0.11227889,0.01,Y,16.54,24.53557930609399,0.2850873263330898,9.391476485376415e-11
2023-01-20,XRX,5Y,0.03800474,0.03894702,0.11301356,0.01,Y,17.01,24.53557930609399,0.29109222643282795,9.810232487472703e-11
2023-01-23,XRX,5Y,0.03769866,0.03735062,-0.04954144,0.05,N,17.05,24.53557930609399,0.2905180101311867,1.285396372674441e-10
2023-01-24,XRX,5Y,0.03770344,0.03735754,-0.04942505,0.05,N,17.28,24.53557930609399,0.2930405271868284,1.4374025580909944e-10
2023-01-25,XRX,5Y,0.03777498,0.03869689,0.11169128,0.01,Y,17.42,24.53557930609399,0.29479030180919763,1.4540697812481795e-10
2023-01-26,XRX,5Y,0.03866226,0.03832823,-0.04548946,0.05,N,17.17,23.918193304674677,0.2998183547310684,7.683594038798702e-11
2023-01-27,XRX,5Y,0.03862991,0.0382933,-0.04555856,0.05,N,16.82,23.918193304674677,0.29583303664282384,6.624936710331042e-11
2023-01-30,XRX,5Y,0.0389736,0.03864589,-0.04403743,0.05,N,16.17,23.918193304674677,0.2895523052847479,3.632233402939278e-11
2023-01-31,XRX,5Y,0.03876998,0.03844022,-0.04479599,0.05,N,16.38,23.918193304674677,0.2913111690920872,4.748675064281116e-11
2023-02-01,XRX,5Y,0.03832602,0.03798689,-0.04670018,0.05,N,16.7,23.918193304674677,0.293483643324237,8.006054846854127e-11
2023-02-02,XRX,5Y,0.03733159,0.03697402,-0.05091846,0.05,N,16.89,23.918193304674677,0.29229624652653574,1.9972713066751524e-10
2023-02-03,XRX,5Y,0.03712719,0.03802029,0.10902726,0.01,Y,16.96,23.918193304674677,0.2923840322086358,2.451380140544579e-10
2023-02-06,XRX,5Y,0.03703575,0.03667096,-0.05183099,0.05,N,16.74,23.918193304674677,0.28964218150415044,2.352863251453563e-10
2023-02-07,XRX,5Y,0.03724319,0.03688571,-0.05075905,0.05,N,16.78,23.918193304674677,0.29078061025436447,2.027342113630759e-10
2023-02-08,XRX,5Y,0.03750916,0.03715647,-0.04965247,0.05,N,16.7,23.918193304674677,0.2907749235671328,1.5636594102863555e-10
2023-02-09,XRX,5Y,0.03772638,0.03737867,-0.04875362,0.05,N,16.44,23.918193304674677,0.28856388010198053,1.1449406700503317e-10
2023-02-10,XRX,5Y,0.0382079,0.03786849,-0.04669328,0.05,N,16.66,23.918193304674677,0.2926433846007005,8.643413762499108e-11
2023-02-13,XRX,5Y,0.03823692,0.03918965,0.11149466,0.01,Y,16.86,23.918193304674677,0.29497855996196776,9.339749806880349e-11
2023-02-14,XRX,5Y,0.03833547,0.03929521,0.11180677,0.01,Y,16.8,23.918193304674677,0.2946357098207726,8.35524080478045e-11
2023-02-15,XRX,5Y,0.0383214,0.03927818,0.11141496,0.01,Y,17.11,23.918193304674677,0.29802525721611006,9.886629709354722e-11
2023-02-16,XRX,5Y,0.03814772,0.03780949,-0.0466063,0.05,N,16.71,23.918193304674677,0.29300624456006935,9.313501359020648e-11
2023-02-17,XRX,5Y,0.0383968,0.03806439,-0.04555377,0.05,N,16.77,23.918193304674677,0.29450296089003575,7.825420172968833e-11
2023-02-21,XRX,5Y,0.03870047,0.03967339,0.11243554,0.01,Y,16.23,23.918193304674677,0.2893572118569272,4.66729224712914e-11
2023-02-22,XRX,5Y,0.03851663,0.03818878,-0.04486934,0.05,N,16.25,23.918193304674677,0.28898731103206543,5.471844505278156e-11
2023-02-23,XRX,5Y,0.03853516,0.03820828,-0.04477501,0.05,N,16.61,23.918193304674677,0.2931590466321545,6.44741343647226e-11
2023-02-24,XRX,5Y,0.03848682,0.03943956,0.11131046,0.01,Y,16.28,24.393219058926665,0.2855530149148741,4.86560861046037e-11
2023-02-27,XRX,5Y,0.03808295,0.03900947,0.10938898,0.01,Y,16.33,24.393219058926665,0.28480913889430015,6.90321758090029e-11
2023-02-28,XRX,5Y,0.03767117,0.03857688,0.10795704,0.01,Y,16.49,24.393219058926665,0.28527829258109516,1.0421438711993858e-10
2023-03-01,XRX,5Y,0.03735111,0.03823489,0.10676567,0.01,Y,16.58,24.393219058926665,0.28523731462404683,1.4131594505695233e-10
2023-03-02,XRX,5Y,0.03730414,0.03695546,-0.04943911,0.05,N,16.59,24.393219058926665,0.28519433150243306,1.475468705547378e-10
2023-03-03,XRX,5Y,0.03617241,0.03580363,-0.05398041,0.05,N,16.83,24.393219058926665,0.2840925153709464,4.1888733454120697e-10
2023-03-06,XRX,5Y,0.03573212,0.03535674,-0.05574165,0.05,N,16.71,24.393219058926665,0.2812903265322461,5.612497619433832e-10
2023-03-07,XRX,5Y,0.03517613,0.03479264,-0.05797346,0.05,N,16.45,24.393219058926665,0.2765313072594277,7.624463421729288e-10
2023-03-08,XRX,5Y,0.03557809,0.03520221,-0.05619833,0.05,N,16.4,24.393219058926665,0.2773195733208397,5.373948092080028e-10
2023-03-09,XRX,5Y,0.03592374,0.03671902,0.10080359,0.01,Y,16.1,24.393219058926665,0.27506952084525893,3.4707456353366695e-10
2023-03-10,XRX,5Y,0.03623918,0.0370555,0.10225354,0.01,Y,15.58,24.393219058926665,0.27006212000679813,2.0616452989230538e-10
2023-03-13,XRX,5Y,0.03817716,0.03910533,0.10975544,0.01,Y,14.96,24.393219058926665,0.26881143837199983,3.372000595414093e-11
2023-03-14,XRX,5Y,0.03827111,0.03920918,0.11014848,0.01,Y,15.14,24.393219058926665,0.2713290174903406,3.394032277448389e-11
2023-03-15,XRX,5Y,0.03953821,0.03923202,-0.04077469,0.05,N,15.0,24.393219058926665,0.2736099079500985,1.1920131548492918e-11
2023-03-16,XRX,5Y,0.03977125,0.04080234,0.11660024,0.01,Y,15.2,24.393219058926665,0.2768198665283784,1.0788370197190034e-11
2023-03-17,XRX,5Y,0.03956044,0.04057367,0.11530512,0.01,Y,14.62,24.393219058926665,0.2688931247215565,1.00880692688321e-11
2023-03-20,XRX,5Y,0.04146644,0.04114547,-0.03614744,0.05,N,14.85,24.393219058926665,0.27773075707048533,2.528095788267848e-12
2023-03-21,XRX,5Y,0.04079977,0.04046307,-0.03894459,0.05,N,15.3,24.393219058926665,0.2812821336188384,5.019221149815678e-12
2023-03-22,XRX,5Y,0.04045726,0.04177155,0.12842924,0.01,Y,14.85,24.393219058926665,0.2746036280222897,5.514068368572822e-12
2023-03-23,XRX,5Y,0.04085451,0.0422113,0.13062365,0.01,Y,14.56,24.393219058926665,0.2721359825540705,3.662042891150463e-12
2023-03-24,XRX,5Y,0.04148632,0.04289639,0.13336768,0.01,Y,14.63,24.393219058926665,0.2749809342378095,2.3108320812426086e-12
2023-03-27,XRX,5Y,0.04128817,0.04267926,0.13252573,0.01,Y,15.01,24.393219058926665,0.2791989540020297,3.0721952759549254e-12
2023-03-28,XRX,5Y,0.04162229,0.04130824,-0.03525976,0.05,N,14.65,24.393219058926665,0.27565568059316775,2.0958096369483314e-12
2023-03-29,XRX,5Y,0.04129785,0.04268801,0.13171044,0.01,Y,14.89,24.393219058926665,0.2777166208483997,2.9207886109716696e-12
2023-03-30,XRX,5Y,0.04103279,0.04239665,0.1305019,0.01,Y,14.84,24.393219058926665,0.2762633561560312,3.5215372284902458e-12
2023-03-31,XRX,5Y,0.04051501,0.04183714,0.12847322,0.01,Y,15.4,24.393219058926665,0.2816147453639468,6.532725749242019e-12
2023-04-03,XRX,5Y,0.04003771,0.04131966,0.12668641,0.01,Y,15.09,24.393219058926665,0.2762974889975171,8.379512361766928e-12
2023-04-04,XRX,5Y,0.04026514,0.03991482,-0.04106803,0.05,N,14.64,24.393219058926665,0.2713399100372765,5.917606682448451e-12
2023-04-05,XRX,5Y,0.04141972,0.0411031,-0.03616529,0.05,N,14.38,24.393219058926665,0.2715360478387299,2.2445101333090633e-12
2023-04-06,XRX,5Y,0.04190775,0.04160494,-0.03406622,0.05,N,14.39,24.393219058926665,0.27315582158722357,1.5539167175226964e-12
2023-04-10,XRX,5Y,0.04262298,0.04234389,-0.03080162,0.05,N,14.75,24.393219058926665,0.2800044640628016,1.0036138586855259e-12
2023-04-11,XRX,5Y,0.04287929,0.04260679,-0.02967797,0.05,N,14.87,24.393219058926665,0.2823241574077762,8.552464292321815e-13
2023-04-12,XRX,5Y,0.04309825,0.04461336,0.13777238,0.01,Y,14.57,24.393219058926665,0.2791225411791001,6.613112835118784e-13
2023-04-13,XRX,5Y,0.04304421,0.0427773,-0.02899086,0.05,N,14.645,24.393219058926665,0.27993268361072343,7.041589533685055e-13
2023-04-14,XRX,5Y,0.04303363,0.04454272,0.13759469,0.01,Y,14.51,24.393219058926665,0.27814422885712475,6.831341048396666e-13
2023-04-17,XRX,5Y,0.04285627,0.04258493,-0.02964963,0.05,N,14.75,24.393219058926665,0.2807161988981198,8.389955397092308e-13
